ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,scenario,ttc,risk_score,risk_level,event_type,event_id,event_x,event_y,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh
16000,3600,1400,3567.2,1449.88,1.2,0.0,59.69802676806013,-1.2,scenario_000,9999.0,10.0,0,Normal,E000143,3583.6,1424.94,OUT,Outside Zone,Normal Area,,0,
16000,3600,1400,3829.68,1088.46,1.2,27.1,387.0530635455556,25.9,scenario_000,14.94,30.0,1,Caution Approach,E000144,3714.84,1244.23,OUT,Outside Zone,Normal Area,,0,
16000,3600,1400,3676.13,1336.93,1.2,8.9,98.86152841221912,7.7,scenario_000,12.84,16.0,0,Normal,E000145,3638.07,1368.47,OUT,Outside Zone,Normal Area,,0,
16000,3600,1400,3487.26,1396.36,1.2,13.54,112.7987464469351,12.34,scenario_000,9.14,27.0,1,Caution Approach,E000146,3543.63,1398.18,OUT,Outside Zone,Normal Area,,0,
16000,3600,1400,3562.45,1595.39,1.2,10.92,198.96546082172168,9.72,scenario_000,20.47,17.0,0,Normal,E000147,3581.22,1497.7,Z01,Main Gate,Entrance,22.36,3,20.0
16000,3600,1400,3574.45,1466.41,1.2,5.06,71.15539754649691,3.86,scenario_000,18.43,11.0,0,Normal,E000148,3587.22,1433.2,OUT,Outside Zone,Normal Area,,0,
16000,3600,1400,3668.72,1420.34,1.2,6.96,71.66696589084799,5.76,scenario_000,12.44,16.0,0,Normal,E000149,3634.36,1410.17,OUT,Outside Zone,Normal Area,,0,
16000,3600,1400,3507.12,1540.81,1.2,12.46,168.68358100301288,11.260000000000002,scenario_000,14.98,19.0,0,Normal,E000150,3553.56,1470.4,OUT,Outside Zone,Normal Area,,0,
16000,3600,1400,3485.73,1574.38,1.2,8.82,208.485052941452,7.62,scenario_000,27.36,11.0,0,Normal,E000151,3542.86,1487.19,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3643.37,1416.86,1.2,8.94,46.53188691639301,7.739999999999999,scenario_000,6.01,36.0,1,Caution Approach,E000152,3621.68,1408.43,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3590.57,1473.95,1.2,4.27,74.54882561113892,3.0699999999999994,scenario_000,24.28,8.0,0,Normal,E000153,3595.28,1436.97,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3647.85,1330.31,1.2,5.96,84.53590124911426,4.76,scenario_000,17.76,11.0,0,Normal,E000154,3623.93,1365.15,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3885.85,1319.98,1.2,12.17,296.8390521814809,10.97,scenario_000,27.06,19.0,0,Normal,E000155,3742.93,1359.99,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3692.98,1409.03,1.2,8.77,93.4174571480085,7.569999999999999,scenario_000,12.34,16.0,0,Normal,E000156,3646.49,1404.51,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3605.99,1346.11,1.2,8.46,54.22187934773202,7.260000000000001,scenario_000,7.47,36.0,1,Caution Approach,E000157,3602.99,1373.05,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3477.93,1586.2,1.2,5.01,222.64663684861728,3.81,scenario_000,58.44,6.0,0,Normal,E000158,3538.97,1493.1,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3732.66,1370.44,1.2,4.85,135.91346217354615,3.65,scenario_000,37.24,3.0,0,Normal,E000159,3666.33,1385.22,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3568.36,1448.01,1.2,2.2,57.49825823448908,1.0000000000000002,scenario_000,57.5,13.0,0,Normal,E000160,3584.18,1424.01,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3828.46,1060.37,1.2,28.02,409.3195676974168,26.82,scenario_000,15.26,30.0,1,Caution Approach,E000161,3714.23,1230.18,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3679.92,1339.29,1.2,4.46,100.36389041881556,3.26,scenario_000,30.79,3.0,0,Normal,E000162,3639.96,1369.64,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3477.83,1387.21,1.2,13.14,122.83766930384186,11.94,scenario_000,10.29,27.0,1,Caution Approach,E000163,3538.91,1393.61,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3551.87,1596.43,1.2,10.63,202.2405542911709,9.43,scenario_000,21.45,17.0,0,Normal,E000164,3575.93,1498.22,Z01,Main Gate,Entrance,27.57,3,20.0
17000,3600,1400,3577.96,1468.65,1.2,4.16,72.10120734079291,2.96,scenario_000,24.36,8.0,0,Normal,E000165,3588.98,1434.33,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3661.97,1420.82,1.2,6.88,65.37394970475604,5.68,scenario_000,11.51,24.0,1,Caution Approach,E000166,3630.98,1410.41,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3513.67,1530.52,1.2,12.21,156.48750525201677,11.010000000000002,scenario_000,14.21,19.0,0,Normal,E000167,3556.84,1465.26,OUT,Outside Zone,Normal Area,,0,
17000,3600,1400,3491.49,1565.34,1.2,10.72,197.7668720994495,9.52,scenario_000,20.77,14.0,0,Normal,E000168,3545.74,1482.67,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3639.54,1414.48,1.2,4.44,42.107980241279655,3.24,scenario_000,13.0,13.0,0,Normal,E000169,3619.77,1407.24,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3595.95,1469.78,1.2,6.77,69.8974312832739,5.569999999999999,scenario_000,12.55,16.0,0,Normal,E000170,3597.97,1434.89,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3655.29,1330.12,1.2,7.44,89.10779146629105,6.24,scenario_000,14.28,16.0,0,Normal,E000171,3627.64,1365.06,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3899.47,1317.1,1.2,13.92,310.73250698953257,12.72,scenario_000,24.43,19.0,0,Normal,E000172,3749.73,1358.55,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3703.83,1406.8,1.2,11.24,104.05243341700368,10.04,scenario_000,10.36,27.0,1,Caution Approach,E000173,3651.91,1403.4,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3613.8,1340.16,1.2,9.82,61.41063100148048,8.620000000000001,scenario_000,7.12,31.0,1,Caution Approach,E000174,3606.9,1370.08,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3481.68,1580.52,1.2,6.8,215.8404336541234,5.6,scenario_000,38.54,11.0,0,Normal,E000175,3540.84,1490.26,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3725.81,1370.13,1.2,7.14,129.30728131083717,5.94,scenario_000,21.77,11.0,0,Normal,E000176,3662.9,1385.07,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3570.58,1444.43,1.2,4.22,53.28753418952701,3.02,scenario_000,17.64,13.0,0,Normal,E000177,3585.29,1422.22,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3691.77,1333.57,1.2,0.0,113.29023700213538,-1.2,scenario_000,9999.0,0.0,0,Normal,E000178,3645.89,1366.78,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3822.93,1034.14,1.2,26.71,428.4289025030873,25.51,scenario_000,16.79,30.0,1,Caution Approach,E000179,3711.47,1217.07,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3684.55,1342.8,1.2,5.81,102.08105847805476,4.609999999999999,scenario_000,22.14,6.0,0,Normal,E000180,3642.28,1371.4,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3470.12,1379.73,1.2,10.75,131.45222440111095,9.55,scenario_000,13.76,14.0,0,Normal,E000181,3535.06,1389.87,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3545.08,1596.92,1.2,6.84,204.43505765890555,5.64,scenario_000,36.25,11.0,0,Normal,E000182,3572.54,1498.46,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3581.73,1471.13,1.2,4.52,73.43888479545434,3.3199999999999994,scenario_000,22.12,8.0,0,Normal,E000183,3590.86,1435.57,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3653.04,1419.8,1.2,8.95,56.615206437846666,7.749999999999999,scenario_000,7.31,36.0,1,Caution Approach,E000184,3626.52,1409.9,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3520.08,1520.46,1.2,11.92,144.56077614622862,10.72,scenario_000,13.49,19.0,0,Normal,E000185,3560.04,1460.23,OUT,Outside Zone,Normal Area,,0,
18000,3600,1400,3497.78,1555.47,1.2,11.71,186.06409997632528,10.510000000000002,scenario_000,17.7,19.0,0,Normal,E000186,3548.89,1477.74,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3635.41,1409.47,1.2,6.76,36.65445402676174,5.56,scenario_000,6.59,44.0,1,Caution Approach,E000187,3617.7,1404.74,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3603.7,1464.02,1.2,9.11,64.12683057815968,7.909999999999999,scenario_000,8.11,24.0,1,Caution Approach,E000188,3601.85,1432.01,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3664.77,1331.9,1.2,9.65,93.98277980566432,8.450000000000001,scenario_000,11.12,24.0,1,Caution Approach,E000189,3632.39,1365.95,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3912.72,1314.27,1.2,13.54,324.25827869153915,12.34,scenario_000,26.28,19.0,0,Normal,E000190,3756.36,1357.13,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3716.14,1404.27,1.2,12.75,116.21846884209054,11.55,scenario_000,10.06,27.0,1,Caution Approach,E000191,3658.07,1402.13,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3622.86,1335.38,1.2,10.26,68.54432142781772,9.06,scenario_000,7.57,34.0,1,Caution Approach,E000192,3611.43,1367.69,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3486.41,1573.31,1.2,8.62,207.21738392326068,7.419999999999999,scenario_000,27.93,11.0,0,Normal,E000193,3543.2,1486.65,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3718.07,1365.62,1.2,8.96,122.97361221009996,7.760000000000001,scenario_000,15.85,11.0,0,Normal,E000194,3659.03,1382.81,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3574.16,1438.64,1.2,6.8,46.48392410285533,5.6,scenario_000,8.3,29.0,1,Caution Approach,E000195,3587.08,1419.32,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3692.98,1331.71,1.2,2.22,115.36379197997957,1.0200000000000002,scenario_000,113.1,3.0,0,Normal,E000196,3646.49,1365.86,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3818.07,1011.96,1.2,22.62,445.1174749434132,21.42,scenario_000,20.78,30.0,1,Caution Approach,E000197,3709.03,1205.98,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3687.39,1349.46,1.2,7.53,100.95198710278058,6.33,scenario_000,15.95,11.0,0,Normal,E000198,3643.69,1374.73,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3464.85,1374.62,1.2,7.34,137.51242452956762,6.14,scenario_000,22.4,11.0,0,Normal,E000199,3532.43,1387.31,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3540.68,1595.54,1.2,4.61,204.3398003326812,3.41,scenario_000,59.92,3.0,0,Normal,E000200,3570.34,1497.77,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3586.51,1473.92,1.2,5.58,75.14084441899762,4.38,scenario_000,17.16,11.0,0,Normal,E000201,3593.26,1436.96,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3648.12,1418.99,1.2,4.91,51.73156193273106,3.71,scenario_000,13.94,13.0,0,Normal,E000202,3624.06,1409.49,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3526.66,1510.12,1.2,12.26,132.3071048734723,11.06,scenario_000,11.96,27.0,1,Caution Approach,E000203,3563.33,1455.06,OUT,Outside Zone,Normal Area,,0,
19000,3600,1400,3504.13,1545.5,1.2,11.82,174.24496233750915,10.62,scenario_000,16.41,19.0,0,Normal,E000204,3552.07,1472.75,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3639.0,1404.89,1.2,6.5,39.3053698621448,5.3,scenario_000,7.42,44.0,1,Caution Approach,E000205,3619.5,1402.45,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3609.68,1455.16,1.2,10.69,56.00292849485646,9.49,scenario_000,5.9,39.0,1,Caution Approach,E000206,3604.84,1427.58,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3673.35,1335.43,1.2,9.3,97.72158103510183,8.100000000000001,scenario_000,12.06,16.0,0,Normal,E000207,3636.68,1367.72,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3926.58,1311.31,1.2,14.18,338.40864720039286,12.98,scenario_000,26.07,19.0,0,Normal,E000208,3763.29,1355.65,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3731.19,1404.45,1.2,14.99,131.26545090007505,13.79,scenario_000,9.52,27.0,1,Caution Approach,E000209,3665.6,1402.22,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3628.33,1333.57,1.2,5.76,72.21865271520927,4.56,scenario_000,15.84,11.0,0,Normal,E000210,3614.16,1366.78,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3491.8,1564.85,1.2,10.03,197.1871255939392,8.83,scenario_000,22.33,14.0,0,Normal,E000211,3545.9,1482.42,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3709.15,1360.43,1.2,10.31,116.10128078535574,9.11,scenario_000,12.74,14.0,0,Normal,E000212,3654.57,1380.22,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3578.89,1431.01,1.2,8.98,37.51336028670325,7.78,scenario_000,4.82,49.0,2,Warning Approach,E000213,3589.44,1415.51,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3695.11,1328.45,1.2,3.9,119.0181271907772,2.7,scenario_000,44.08,3.0,0,Normal,E000214,3647.56,1364.22,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3747.39,1397.85,1.2,0.0,147.40568035187778,-1.2,scenario_000,9999.0,0.0,0,Normal,E000215,3673.69,1398.92,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3814.17,994.19,1.2,18.12,458.85787015153176,16.92,scenario_000,27.12,25.0,1,Caution Approach,E000216,3707.09,1197.1,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3644.8,1406.46,1.2,0.0,45.26335824925076,-1.2,scenario_000,9999.0,10.0,0,Normal,E000217,3622.4,1403.23,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3685.93,1359.04,1.2,8.86,95.19289101608362,7.659999999999999,scenario_000,12.43,16.0,0,Normal,E000218,3642.97,1379.52,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3464.52,1372.01,1.2,2.84,138.34113813323933,1.64,scenario_000,84.35,3.0,0,Normal,E000219,3532.26,1386.01,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3534.86,1594.94,1.2,5.91,205.5354548490357,4.71,scenario_000,43.64,6.0,0,Normal,E000220,3567.43,1497.47,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3590.9,1471.55,1.2,5.0,72.12636480511127,3.8,scenario_000,18.98,11.0,0,Normal,E000221,3595.45,1435.78,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3641.62,1415.78,1.2,7.16,44.51104132684373,5.96,scenario_000,7.47,36.0,1,Caution Approach,E000222,3620.81,1407.89,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3533.54,1499.69,1.2,12.5,119.81246888366844,11.3,scenario_000,10.6,27.0,1,Caution Approach,E000223,3566.77,1449.85,OUT,Outside Zone,Normal Area,,0,
20000,3600,1400,3510.15,1536.05,1.2,11.21,163.0417891216849,10.010000000000002,scenario_000,16.29,19.0,0,Normal,E000224,3555.07,1468.03,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3643.07,1403.31,1.2,4.36,43.19700221080178,3.16,scenario_000,13.67,13.0,0,Normal,E000225,3621.53,1401.65,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3617.11,1444.16,1.2,13.27,47.35881860857607,12.07,scenario_000,3.92,49.0,2,Warning Approach,E000226,3608.56,1422.08,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3678.66,1338.5,1.2,6.14,99.84811265116622,4.94,scenario_000,20.21,11.0,0,Normal,E000227,3639.33,1369.25,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3939.68,1308.5,1.2,13.39,351.7879366891365,12.19,scenario_000,28.86,19.0,0,Normal,E000228,3769.84,1354.25,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3747.32,1401.14,1.2,16.43,147.3244107403795,15.23,scenario_000,9.67,33.0,1,Caution Approach,E000229,3673.66,1400.57,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3635.87,1333.21,1.2,7.76,75.81267044498556,6.56,scenario_000,11.56,24.0,1,Caution Approach,E000230,3617.93,1366.61,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3498.2,1554.8,1.2,11.92,185.27352752079835,10.72,scenario_000,17.28,19.0,0,Normal,E000231,3549.1,1477.4,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3702.05,1356.3,1.2,8.22,111.013028514675,7.0200000000000005,scenario_000,15.81,11.0,0,Normal,E000232,3651.03,1378.15,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3583.82,1421.34,1.2,10.92,26.780365942234457,9.72,scenario_000,2.76,57.0,2,Warning Approach,E000233,3591.91,1410.67,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3698.37,1323.47,1.2,5.95,124.633453775461,4.75,scenario_000,26.24,6.0,0,Normal,E000234,3649.18,1361.74,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3749.81,1397.36,1.2,2.47,149.83325965886206,1.2700000000000002,scenario_000,117.98,3.0,0,Normal,E000235,3674.9,1398.68,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3811.24,980.84,1.2,13.62,469.3798495887951,12.42,scenario_000,37.79,19.0,0,Normal,E000236,3705.62,1190.42,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3643.0,1409.11,1.2,0.0,43.954432085968286,-1.2,scenario_000,9999.0,10.0,0,Normal,E000237,3621.5,1404.55,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3839.06,1388.82,1.2,0.0,239.3212819621356,-1.2,scenario_000,9999.0,0.0,0,Normal,E000238,3719.53,1394.41,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3679.92,1367.34,1.2,10.24,86.33586740167736,9.04,scenario_000,9.55,27.0,1,Caution Approach,E000239,3639.96,1383.67,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3467.56,1372.78,1.2,3.43,135.20829116588973,2.2300000000000004,scenario_000,60.63,3.0,0,Normal,E000240,3533.78,1386.39,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3530.45,1598.28,1.2,5.72,210.1241559174005,4.52,scenario_000,46.49,6.0,0,Normal,E000241,3565.22,1499.14,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3597.76,1467.11,1.2,7.52,67.14737299403444,6.319999999999999,scenario_000,10.62,24.0,1,Caution Approach,E000242,3598.88,1433.55,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3639.32,1414.35,1.2,2.66,41.856718696047,1.4600000000000002,scenario_000,28.67,13.0,0,Normal,E000243,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3540.47,1489.68,1.2,12.18,107.63978493103762,10.98,scenario_000,9.8,27.0,1,Caution Approach,E000244,3570.23,1444.84,OUT,Outside Zone,Normal Area,,0,
21000,3600,1400,3516.07,1526.75,1.2,11.02,152.01910208917818,9.82,scenario_000,15.48,14.0,0,Normal,E000245,3558.03,1463.38,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3641.99,1400.21,1.2,1.01,41.990525121746,-0.1899999999999999,scenario_000,9999.0,10.0,0,Normal,E000246,3620.99,1400.11,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3625.77,1431.33,1.2,15.48,40.56675732665842,14.28,scenario_000,2.84,56.0,2,Warning Approach,E000247,3612.89,1415.66,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3684.35,1340.84,1.2,6.27,103.02828786309124,5.069999999999999,scenario_000,20.32,11.0,0,Normal,E000248,3642.18,1370.42,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3953.14,1305.61,1.2,13.77,365.53704559182495,12.57,scenario_000,29.08,19.0,0,Normal,E000249,3776.57,1352.8,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3765.13,1397.47,1.2,18.19,165.14938025920665,16.990000000000002,scenario_000,9.72,33.0,1,Caution Approach,E000250,3682.57,1398.74,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3640.37,1339.44,1.2,8.13,72.7822127995569,6.930000000000001,scenario_000,10.5,24.0,1,Caution Approach,E000251,3620.18,1369.72,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3505.08,1544.01,1.2,12.8,172.47807541829775,11.6,scenario_000,14.87,19.0,0,Normal,E000252,3552.54,1472.01,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3698.13,1354.02,1.2,4.54,108.36815630064038,3.34,scenario_000,32.45,3.0,0,Normal,E000253,3649.07,1377.01,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3586.94,1409.92,1.2,11.9,16.400304875214974,10.7,scenario_000,1.53,74.0,3,Near Miss,E000254,3593.47,1404.96,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3702.6,1316.98,1.2,7.74,131.9813638359597,6.54,scenario_000,20.18,11.0,0,Normal,E000255,3651.3,1358.49,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3753.72,1396.55,1.2,3.99,153.75870999718987,2.79,scenario_000,55.11,3.0,0,Normal,E000256,3676.86,1398.28,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3810.24,971.75,1.2,9.12,477.0732858796433,7.919999999999999,scenario_000,60.24,11.0,0,Normal,E000257,3705.12,1185.88,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3643.49,1410.79,1.2,1.79,44.80852820613482,0.5900000000000001,scenario_000,75.95,13.0,0,Normal,E000258,3621.74,1405.39,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3837.36,1389.17,1.2,1.73,237.60694118648988,0.53,scenario_000,448.31,3.0,0,Normal,E000259,3718.68,1394.59,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3630.27,1181.2,1.2,0.0,220.8839353597268,-1.2,scenario_000,9999.0,0.0,0,Normal,E000260,3615.14,1290.6,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3672.92,1377.0,1.2,11.93,76.46127385807806,10.73,scenario_000,7.13,39.0,1,Caution Approach,E000261,3636.46,1388.5,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3471.19,1376.3,1.2,5.06,130.9721577282744,3.86,scenario_000,33.93,6.0,0,Normal,E000262,3535.6,1388.15,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3526.45,1604.6,1.2,7.47,217.4184042347841,6.27,scenario_000,34.68,11.0,0,Normal,E000263,3563.22,1502.3,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3605.38,1461.53,1.2,8.89,61.76475775067848,7.69,scenario_000,8.03,24.0,1,Caution Approach,E000264,3602.69,1430.76,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E000265,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3547.54,1479.51,1.2,12.39,95.25697717227858,11.19,scenario_000,8.51,32.0,1,Caution Approach,E000266,3573.77,1439.76,OUT,Outside Zone,Normal Area,,0,
22000,3600,1400,3521.82,1517.72,1.2,10.7,141.31564244626276,9.5,scenario_000,14.88,14.0,0,Normal,E000267,3560.91,1458.86,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3640.67,1397.27,1.2,0.23,40.76152352402945,-0.97,scenario_000,9999.0,10.0,0,Normal,E000268,3620.34,1398.63,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3631.92,1422.21,1.2,10.98,38.88663652207537,9.78,scenario_000,3.98,52.0,2,Warning Approach,E000269,3615.96,1411.11,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3689.32,1337.32,1.2,6.4,109.11848972561909,5.2,scenario_000,20.98,11.0,0,Normal,E000270,3644.66,1368.66,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3966.4,1302.76,1.2,13.57,379.0838661826695,12.37,scenario_000,30.65,19.0,0,Normal,E000271,3783.2,1351.38,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3784.85,1393.42,1.2,20.13,184.96707517825968,18.93,scenario_000,9.77,35.0,1,Caution Approach,E000272,3692.43,1396.71,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3641.85,1348.02,1.2,8.71,66.73337171161063,7.510000000000001,scenario_000,8.89,24.0,1,Caution Approach,E000273,3620.93,1374.01,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3512.02,1533.12,1.2,12.92,159.56633354188463,11.72,scenario_000,13.61,19.0,0,Normal,E000274,3556.01,1466.56,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3692.22,1352.67,1.2,6.27,103.65643877733768,5.069999999999999,scenario_000,20.45,11.0,0,Normal,E000275,3646.11,1376.34,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3587.2,1398.81,1.2,11.13,12.855197392494787,9.93,scenario_000,1.29,69.0,2,Warning Approach,E000276,3593.6,1399.4,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3680.71,1339.78,1.2,0.0,100.70031032722794,-1.2,scenario_000,9999.0,0.0,0,Normal,E000277,3640.36,1369.89,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3707.64,1309.27,1.2,9.21,140.77749287439372,8.010000000000002,scenario_000,17.58,11.0,0,Normal,E000278,3653.82,1354.63,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3759.27,1395.41,1.2,5.67,159.33612584721644,4.47,scenario_000,35.65,6.0,0,Normal,E000279,3679.64,1397.7,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3809.86,967.13,1.2,4.62,481.0588908855132,3.42,scenario_000,140.66,3.0,0,Normal,E000280,3704.93,1183.57,OUT,Outside Zone,Normal Area,,0,
23000,3600,1400,3641.61,1411.76,1.2,2.47,43.23990864930233,1.2700000000000002,scenario_000,34.05,13.0,0,Normal,E000281,3620.81,1405.88,OUT,Outside Zone,Normal Area,,0,
